trial,reward,bucket_dtheta,bucket_dx,bucket_theta,bucket_x,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
637,33.464,3,6,5,4,0.9544650826917063,0.9424258085293803,0.9033473483304225,0.42236267090157104,0.9870129411799554,0.0029947741777362077,0.4447963069524454,0.9307183447148715,0.07930615611040713
638,471.616,3,6,5,4,0.9451212951631055,0.9339806388303286,0.866653284618843,0.3812887103221385,0.989740031756229,0.006302300332548532,0.47065825299450137,0.9981504567099324,0.08302132229313214
639,353.76800000000003,3,6,5,4,0.9472509279701998,0.9291015279636445,0.8665046846148564,0.3814443966242209,0.9937588540602754,0.0010909809512848604,0.461206931887359,0.9982985853998844,0.0806125181897104
640,273.688,3,6,5,4,0.9426389071917827,0.9309459866207318,0.8674933345125325,0.37407109734402466,0.9910344564982198,0.005098817449305694,0.4705891771240366,0.999940928278044,0.07866203698769882
641,422.104,3,6,5,4,0.941398717034353,0.9363470580651684,0.8644663247134802,0.36559485392574964,0.9950658114239775,0.00671053414705752,0.4532549408354955,0.9980258924924305,0.0821514272781565
642,94.24000000000001,3,6,5,7,0.9450808995395773,0.9354728374003438,0.8645341902847213,0.36363449771008105,0.9987386077446949,0.0045169543011155,0.4375905488818764,0.9968445078716586,0.08330439400397323
643,138.99200000000002,2,3,5,4,0.951010851073055,0.9322695789717317,0.8655828793332448,0.3676886669339236,0.9634000922976524,0.005710908808467611,0.4496578942120015,0.9981243264785765,0.08160929077474958
644,268.41600000000005,3,5,5,4,0.9439298531159169,0.9334126570852445,0.8667620834505082,0.38138687542321187,0.9967226910779453,0.0035931837279372554,0.4422524022094558,0.9954549821692745,0.08354414987181216
645,158.85600000000002,3,6,5,4,0.9442155626967552,0.9337729793128409,0.8667116405544611,0.37233211389047755,0.9981188418277883,0.0066837272749087195,0.4540323494251751,0.9971658222965785,0.08378827662471947
646,189.2,3,6,5,4,0.9419720835606804,0.9338615461060239,0.8635204662612191,0.33659462788786376,0.9955943189947265,0.007663027442239288,0.4572231218122696,0.9944878234532194,0.07983099046129857
647,365.912,3,6,5,4,0.9390139612236689,0.9361040181714391,0.8624187505391081,0.38262552239134834,0.9937810854236057,0.0027012705521398065,0.4534526452813561,0.9981530742612306,0.08194641733473165
648,272.53599999999994,3,6,5,4,0.9400074747882449,0.9360215719737025,0.8690904867208668,0.39122214293475244,0.9959738395232436,0.006030759909163974,0.4660293004385818,0.9956958316741374,0.08507016231558624
649,144.864,3,6,5,5,0.9425510705443733,0.9282376855520712,0.8643815526787371,0.3907050371755999,0.9943061245759552,0.008641145893348558,0.4462591663971039,0.9929555699699488,0.0816718677294933
650,270.864,3,8,5,4,0.9459436424285973,0.9377011751642816,0.870662926837752,0.35373739242696756,0.9926167627712904,0.003973334945335044,0.42949900913513783,0.9983523279836692,0.08434518151242114
651,122.184,3,6,5,4,0.9495028604724123,0.9408322407043923,0.8620730503618165,0.3826081541483969,0.996437546716405,0.009517669420047725,0.4620267324116716,0.948358619630296,0.07820163345195473
652,16.904,5,6,6,4,0.9410688124307652,0.937778081955851,0.8659216152772853,0.361552463457227,0.990815430982615,0.006807259362751115,0.4468490273770608,0.9965864578569615,0.08036948841772003
653,208.18399999999997,3,6,5,4,0.9401040208337411,0.9318969423884106,0.8676787296504935,0.39661389342032244,0.9939401745229651,0.010300706410961822,0.4689035020905804,0.9998360731330884,0.07361804288148222
654,357.648,3,6,5,4,0.938507341556575,0.9391543928577968,0.8639820520987616,0.3753555345375228,0.99202036932964,0.005434684441218196,0.4380207201821473,0.994740071373026,0.08205113266422118
655,126.68800000000002,3,7,5,4,0.9450086700168441,0.939006478007546,0.8604301839767317,0.4032027665818226,0.9950390911168457,0.008427415290583022,0.45850656324923833,0.9539058404619248,0.07816724301628307
656,136.048,4,6,5,4,0.9423210869669802,0.9352871896674808,0.9241394700651981,0.38924284232423173,0.989697949071408,0.0030065647615309236,0.4700230096315118,0.9972565956300142,0.07679216120750128
657,63.78399999999999,3,6,5,4,0.937225816041322,0.9453245124274342,0.8624399460910372,0.39723470919518694,0.9999691461959348,0.0012043604492508499,0.4576129436884827,0.992737969080362,0.08390249892124776
658,349.688,3,6,5,4,0.9385640783768768,0.9367397295940948,0.8653144394779259,0.36839598437113,0.9922453284194297,0.006910306151224049,0.4713213103082452,0.9999906143829116,0.07943512875976147
659,34.112,3,6,5,4,0.9421299574368225,0.9469966538445908,0.8936183048017659,0.4127479981707912,0.9906759020146457,0.010525253191674688,0.09458090462483965,0.9950626098517388,0.09347488813650279
660,137.304,3,6,5,4,0.9405870499085351,0.9426707370267301,0.8683180183377343,0.37795277484332024,0.9973203154796889,0.008496345926818336,0.45165627663531116,0.9981083458548088,0.07327103624638254
661,58.104,8,5,5,3,0.9380350326400722,0.9336920813448575,0.8903790440329439,0.4081900189410552,0.9929852525119339,0.004726792956269682,0.4634171396268913,0.9963473098945543,0.08567504228921884
662,93.704,3,6,5,4,0.9469585139276215,0.9390607904955645,0.8604028804729409,0.3886322264281899,0.9900210439153115,0.011304123585221013,0.1918477482879951,0.985053609362096,0.07482681466159291
663,12.896,3,6,8,4,0.9506201021358137,0.9308907557493481,0.8702193528022699,0.4255339696953149,0.994637174794127,0.006624628016795662,0.40487528809673523,0.9999874374359542,0.09035577798003279
664,56.455999999999996,3,6,5,4,0.9437517110950594,0.9416282138576841,0.8635077979316338,0.40055767306305456,0.9219481714366791,0.012593113786744516,0.4713537510380801,0.9940139593729438,0.08169134427514363
665,326.776,3,6,5,4,0.936545614400714,0.937150883227343,0.8660373997800456,0.4148317684945736,0.9883234308667278,0.009569802915689821,0.4463082767039229,0.9966382088153989,0.08818008312577326
666,295.91999999999996,3,6,5,4,0.9365121006023102,0.9395867516994326,0.8599817298015999,0.3758503183669232,0.991288050604231,0.0075180959891729725,0.45830718952597477,0.9919979215475815,0.07198548500435871
667,456.424,3,6,5,4,0.9564325240200301,0.9347373863807302,0.8617462814716664,0.4238925554530643,0.9932668567239109,0.003995981812351243,0.47501739717496194,0.9973971515403048,0.07700657563661226
668,240.448,3,6,5,4,0.9633761383270288,0.9332983957993247,0.8634712701528902,0.43155578584444504,0.9965826958504166,0.002850601106363072,0.4746819503993002,0.9950729456146244,0.07764568569350196
669,344.04,3,6,5,4,0.9399545331771051,0.9343534970730781,0.8619193034910095,0.41751409285591157,0.9951772055724527,0.004334278466158075,0.43272850260699075,0.9932363369977034,0.07979488715463859
670,185.144,2,7,5,6,0.9435215927463813,0.9315753081523194,0.8666862275262781,0.4256423524919287,0.9930659350379277,0.0029536659185537746,0.32706657361274927,0.9356597122151815,0.07752106249151293
671,74.0,3,6,5,3,0.9472154766549725,0.9343138561671329,0.8646099317716348,0.4082727121507883,0.9978159385266371,0.001217371971645126,0.47652156776327265,0.9905884348140609,0.07629744387291322
672,251.23200000000003,3,6,5,4,0.9415645344717122,0.9363082943486005,0.8622675634941994,0.4262679649667523,0.9940459959124591,0.004851323984487487,0.46608621346326945,0.9964854970357906,0.08048627948586436
673,394.32000000000005,3,6,5,4,0.9390625946686357,0.9383239839659783,0.8683470816231901,0.4172345059141026,0.992509138413705,0.005067398411789504,0.4519304909328745,0.9982263166550696,0.08327931451480598
674,282.12800000000004,3,6,5,4,0.9518973798539577,0.9356289439004685,0.900283666673709,0.3966340033313185,0.9959276831938746,0.006026786827915083,0.4631734588607834,0.9946318109750679,0.07888438545072318
675,398.408,3,6,5,4,0.9547907668099563,0.9401692789655849,0.8599179478751792,0.38506578121774143,0.991053562721769,0.004563724385679733,0.423381241278027,0.9979664558999796,0.07615613560648578
676,15.912,3,6,4,4,0.9571723310066167,0.9330553364170309,0.8650979338048866,0.40812389155107165,0.9892181730945984,0.006450897460835603,0.4766402479479631,0.9958588887646329,0.08594600310023957
677,289.976,3,6,5,4,0.9602555022565965,0.9306436048611471,0.8616485365574784,0.4228926216719296,0.9937815076193888,0.002718184949681686,0.44084170158322245,0.9927196564708795,0.08262589265786043
678,375.86400000000003,3,6,5,4,0.9445217134338662,0.9373669493479049,0.8668726359689383,0.2264573029924548,0.9917125358388983,0.007840553635969406,0.4734558524432434,0.9981199139188015,0.07834751747619781
679,304.04,3,6,5,4,0.9364493023296194,0.9444154977198432,0.8717688017300609,0.43457302818041565,0.9951353366769938,0.008491504238279771,0.46215427729877334,0.9948993156979592,0.07554794738847484
680,229.02400000000003,3,4,5,8,0.9684850877314725,0.9414386013916641,0.8633760029530675,0.35905714680536566,0.9891662745996261,0.003518308218457617,0.4518680138960319,0.997003422164225,0.08101840695391715
681,135.032,3,6,5,4,0.9559547690698782,0.9349640565514212,0.8696231814878491,0.40153967939342455,0.9983082266111553,0.005769037630500523,0.4786371474294131,0.9933560204322468,0.07369805159237901
682,351.896,3,6,5,4,0.9352517177102548,0.937654238820084,0.8612564532634065,0.3938290132695152,0.9929204405580527,0.009940554068624572,0.46771405543582084,0.9985156315115193,0.08475771761457024
683,39.239999999999995,3,6,5,5,0.940986509077111,0.9400286755237229,0.8834923524030168,0.36815477967124066,0.9910185971607683,0.007787532969172059,0.06700817936908265,0.9958734722829684,0.08819231161100809
684,290.248,3,6,5,4,0.9494767266044967,0.9262395051704291,0.8583639166370867,0.41321789207210646,0.9872077823929152,0.002620719817453758,0.45893859266401843,0.9965247337717487,0.07686114867261061
685,282.392,3,6,5,4,0.9537111942284864,0.9510176951244377,0.887781045520075,0.42998383432634973,0.989201843734142,0.006570144727905439,0.48111269571607507,0.9999094747464535,0.07439671142275948
686,161.264,3,8,5,4,0.9384991629307562,0.9464738166826903,0.8947916818359453,0.3842032913117475,0.9418742514313447,0.010714503840594098,0.44732681503634814,0.9999847436578615,0.09455830802277082
687,19.088,4,7,5,4,0.9452365677024236,0.9356303327997809,0.8644472159791908,0.41874713899672594,0.9726692257309528,0.0011345811842350959,0.47158704203841617,0.9433805653110147,0.07863731113058954
688,328.504,3,6,5,4,0.9560350048289303,0.9290814829698418,0.8988218940279655,0.40157248858423666,0.9952627636780189,0.009216413400662446,0.46356226429152186,0.9913465102536893,0.09159220920029763
689,252.92799999999997,3,6,5,4,0.9423887780974707,0.9423934019778741,0.8592722899839684,0.43639758295903197,0.992652383936172,0.004193472263070557,0.43589516324383987,0.9939887725645432,0.03922733401702584
690,19.864,3,6,6,4,0.9614402523183985,0.9382516518109136,0.8664207776894814,0.4231771898028147,0.9909005894621745,0.01190933852208483,0.4785617102271719,0.9972253005869837,0.08071704866121895
691,357.096,3,5,5,4,0.9356499853819894,0.9315600777933277,0.8628380034601383,0.3750905546643402,0.9876253871707806,0.006051738208684661,0.45461012363234315,0.9948675307755163,0.08366119355096324
692,267.248,3,7,5,2,0.9920785280592185,0.9335121686724872,0.8704641735910873,0.4065589900693463,0.9896773988720068,0.008311354068920487,0.47174866715611596,0.9981974342953936,0.08641264711834236
693,90.744,3,6,5,4,0.9410211112844973,0.9363876765655111,0.8613096566363192,0.09060361157308985,0.9936041249205556,0.01014313078673988,0.48375295432127663,0.9895900295794837,0.07484376742749899
694,133.42399999999998,3,6,5,4,0.9601049717376795,0.9395396281206039,0.8680396626681658,0.39220149966114226,0.9970604690053065,0.004743216536909058,0.4622427115656525,0.9234732328297992,0.0769033996922112
695,304.288,3,6,5,4,0.9377420019910242,0.9475632540812602,0.8645084289234832,0.4328332493422125,0.9861997966020146,0.013100073856127442,0.4438818051423221,0.9961643548194336,0.07247838753146708
696,230.76,3,6,5,4,0.9566673091570147,0.9426893003411358,0.9056753549162831,0.384276527089057,0.9905903526930697,0.05564362813764966,0.47136245169088575,0.9928606785404238,0.07971882545274042
697,223.16799999999998,2,6,5,4,0.9337305997205191,0.943891906262434,0.8742733113224145,0.4145691189838864,0.9885311509881425,0.0074997192948142105,0.45615053871575273,0.9981830674453636,0.08234733009806516
698,284.064,3,6,5,5,0.939297959324984,0.9836400108829454,0.8585357891884625,0.39746798383002147,0.992393822928086,0.010696813501122266,0.48222266295272787,0.9948872134906215,0.0741252354451788
699,338.264,3,6,5,4,0.9346607823495374,0.9325370693796404,0.8915955693171064,0.4245761584024133,0.9949039701835192,0.0063108564976956955,0.4641854132968828,0.9966590755062155,0.08902935727713342
700,377.88800000000003,3,6,5,4,0.9431632730376156,0.9349810005091713,0.9029025548357072,0.37022308899569933,0.9862967796241904,0.003119731330568251,0.47641952793809555,0.9999624589974497,0.07656272760385394
701,324.408,3,6,5,4,0.9473830239275656,0.9409664209871834,0.8970439769999613,0.40630376751391395,0.9911589173530316,0.00896923560843016,0.4493688870420811,0.9919566718593531,0.06918267239432876
702,90.80000000000001,3,6,5,4,0.9369056959400159,0.9382597689452887,0.8656266720656622,0.14787587118817125,0.9885091476271991,0.012056988715195541,0.3532422243427945,0.9981543782723228,0.07887795285565255
703,34.392,6,6,5,4,0.9402838818476421,0.9816894003066462,0.8787822112042143,0.4357368713029241,0.9936565418566553,0.013669799640659334,0.48427813751926674,0.9762674606656052,0.06476998484925865
704,304.688,3,6,5,4,0.9449003372666753,0.9365552880947438,0.8608613994471068,0.34919423200551575,0.9959502863074843,0.0077458382767607616,0.4689166209115234,0.9946132924157021,0.07154887382858027
705,9.296,3,6,4,4,0.9387884276711379,0.9858546157847894,0.8718382649842468,0.3919108354345342,0.9903959746051905,0.004560279268990741,0.4408740877224532,0.9966628470675013,0.0871906321328053
706,270.152,3,6,5,4,0.9336317887545509,0.9388759961238491,0.8633311153514421,0.41438068053109633,0.9880398310707882,0.05909368710290633,0.4566253421335265,0.9982525158100741,0.08442116563912572
707,231.208,3,6,5,4,0.9582480009682383,0.9870996978523435,0.9094523466591338,0.1845148197010033,0.9924830616320941,0.01014485825431172,0.47448441912225253,0.9938434533704593,0.07495656521589729
708,100.26399999999998,3,6,5,3,0.9425073060606713,0.934379319056408,0.8684009543019174,0.37915519456578345,0.9858645210808142,0.015222000636444697,0.4845362559477189,0.9956383976435512,0.01531735525092473
709,18.168,3,6,6,4,0.9357196831690774,0.9843611612750521,0.8662067605325424,0.42681875919575446,0.9893086844317166,0.07315160264515493,0.4631264786817717,0.999961973631046,0.08137195842650002
710,342.33599999999996,3,5,5,4,0.9584384454745473,0.9414117439698835,0.9202418029629995,0.29633397843729564,0.9917373265950264,0.005961279416033372,0.47421202645961463,0.9966107999652533,0.07302393886947822
711,111.624,3,6,5,4,0.9402400998779664,0.9445504591771088,0.8596290092319537,0.40307409139858036,0.9983869022595592,0.0013039532853268525,0.4494588707082088,0.9908033315926352,0.07719736458059259
712,148.2,3,6,5,4,0.9374108916043148,0.9369098731457142,0.8570753232912076,0.43812553047592595,0.9937975950450076,0.011545124550470423,0.2848012155574584,0.9938150304783543,0.09096261042179417
713,372.104,3,6,5,4,0.949820324673985,0.9891862529159423,0.8624576211826389,0.4198414374560647,0.9878340884009362,0.008464345930890089,0.4835169399064462,0.9982446788334641,0.07030255558472455
714,191.272,3,6,5,4,0.9331148512801147,0.9403694288413021,0.8640156454831062,0.3893334856509804,0.9898978117701859,0.004675573126056398,0.30923153480641075,0.9961777204049879,0.02554408721007468
715,113.6,4,6,5,4,0.9415487165472617,0.9808033242630397,0.8891759390614464,0.3673308678638048,0.996130119179639,0.009548916807276979,0.4574599807342645,0.9925580830300663,0.0794564635786419
716,244.792,3,6,5,5,0.9029474403570444,0.9873752196942637,0.8694691109310243,0.413758922414251,0.9916942570753658,0.013789341167004261,0.46754878902455366,0.9981344803901473,0.0828700838205373
717,300.6,3,6,5,4,0.9649201685576612,0.9320961131687988,0.8659979374740697,0.38086030674913873,0.9948816545732816,0.006808041451432463,0.4281946181800076,0.9950821227725078,0.07572913957038382
718,303.992,3,6,5,4,0.9446376655849632,0.9350866983122771,0.8858708560044635,0.20217109865748378,0.9853936752703288,0.0027957700366669806,0.4873800457852582,0.9999490436387521,0.07278582931723568
719,488.76800000000003,3,6,5,4,0.9777326455000755,0.9385572478326003,0.8763271625144692,0.355910330670083,0.9897771254939655,0.012073010616211667,0.4769324216538027,0.9969068608078754,0.0859732304849926
720,382.208,3,6,5,4,0.9758941453249964,0.9373311587713592,0.8752406054610291,0.3497545725065914,0.9871825401403008,0.01588914050996474,0.488352107212001,0.9949145734279878,0.08613936322510435
