trial,reward,bucket_0,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
356,-41.50279575885519,4,2,5,5,4,6,3,6,0.9398012145116733,0.9333744709304671,0.8949960436979446,0.46763397606232054,0.945289494451532,0.028286351225035714,0.0800306226957164,0.9051623637655619,0.09119352842618879
357,-39.991026962737365,4,2,5,5,4,4,4,6,0.9537240513521454,0.9156578376985592,0.8911004397441061,0.4866736181603732,0.9587510168125679,0.006067830300249436,0.11221487628669459,0.912995006847848,0.08045125794499419
358,-33.00359239064601,4,2,5,5,4,6,4,6,0.9435626824830393,0.9289323429403568,0.9035901588421925,0.4933837057430787,0.9545488275379328,0.007732763346132071,0.13346581969637228,0.9411720987970484,0.08802051109524003
359,-23.857358103036347,4,2,5,5,4,6,3,6,0.9610508876065789,0.9254393482095737,0.8814949157685393,0.47684100977063554,0.9490491350330633,0.011147772240310303,0.059686394542402946,0.9081320051955137,0.08347785935429614
360,-28.336317991865066,4,2,5,5,4,6,4,6,0.9586903937539931,0.9190473145491881,0.88470316049261,0.4484476993409428,0.9510645533195544,0.004034241510609313,0.0958452945189969,0.9093685367250465,0.08523141771552739
361,-22.04830424623812,4,2,5,5,4,6,3,6,0.9001628640396405,0.9414865266905852,0.9083901754844678,0.4326106439617211,0.9562741394394947,0.013567959132050217,0.0713377094550514,0.9033955975454522,0.04454975642393938
362,-32.93337679567274,4,2,5,5,4,6,4,6,0.9187675893079736,0.9222709580671218,0.8975648289060164,0.46309031510207566,0.9528762198614178,0.008751741743045296,0.10376039535412208,0.9801960007502202,0.004995029977301689
363,-24.143765764852525,4,2,6,5,4,6,4,4,0.9414611951533481,0.9316775310365761,0.9015585199094511,0.48345256172006534,0.9190982485313474,0.005614677445719356,0.08166181157110192,0.9109394510372104,0.08200538857637524
364,-39.546729756825286,4,2,5,5,4,6,3,6,0.9632232906907883,0.9355556689021183,0.8927779482855477,0.4723642345244857,0.9051205615269416,0.002423662718648258,0.1219584057022708,0.9061645285071296,0.08569951329963318
365,-24.11442393435729,4,2,5,5,4,6,4,6,0.9114808149512914,0.9453354420876587,0.8868089677380777,0.3481063112395791,0.9571509109719517,0.010763666544753542,0.05029257384838484,0.9018609871469916,0.07812780237476243
366,-46.54170026411896,4,2,5,5,4,6,4,6,0.9449345443990042,0.9268041887853107,0.8892063552803297,0.4823933034695161,0.9472493686396256,0.007692714619856117,0.0913364290843167,0.9040457980385086,0.07562398060150138
367,-52.461166841152604,3,2,5,5,4,4,3,6,0.9569194971995916,0.9176733289364403,0.899372233474801,0.49435876501258685,0.9543547724896296,0.07030592333917471,0.11211838030610712,0.9089154128536053,0.09030454878427165
368,-43.75931155001634,4,2,5,5,4,6,4,6,0.948149564004927,0.9498474605110641,0.8543651658972002,0.4994876607627425,0.9597665926254378,0.004432545192112376,0.05921389542478911,0.9161165879279031,0.08089824548064846
369,-42.212004540320414,4,2,5,5,4,6,4,3,0.9398924820804022,0.9209236922017556,0.8959965024813796,0.3252949396384673,0.9419358290787887,0.012653969732006175,0.0727513661121415,0.9066302523454673,0.08352768395200484
370,-25.24461038480736,4,2,5,5,4,6,3,6,0.9425864638757945,0.9138761853459871,0.9040090365567537,0.46512805570558224,0.9501005470430601,0.009769351273674232,0.10601073641112282,0.9124770935389895,0.04999389099509989
371,-37.944836344939134,4,2,5,5,4,6,5,5,0.9373699274100629,0.9299128221888434,0.8789129411421486,0.458086431470839,0.9519967939230112,0.04709078661622376,0.1262543774033549,0.9019343385528393,0.08773362327498987
372,-21.189676515406173,4,2,5,5,4,6,4,6,0.9611215680025534,0.937337137294399,0.9011854329338898,0.4425734200710863,0.9720765573523105,0.006912524102912882,0.08655017496973427,0.9050272664705534,0.07894976871889317
373,-50.74389465597559,4,2,5,5,5,6,3,6,0.9657773628398637,0.9233321683694711,0.9057148745941197,0.47485032699039414,0.9539228620766463,0.015231418150250321,0.2837941587480796,0.9106140883745055,0.08425549079302574
374,-33.06374975944765,4,2,5,5,4,3,4,6,0.9596518641686856,0.9395210384256387,0.8904019307923059,0.4856097752773804,0.9560809325077022,0.003084504682969876,0.1870335224138499,0.9077629724328948,0.0929420888706228
375,-142.35767586047788,4,5,5,6,4,5,4,6,0.9457892001184557,0.9753777100441254,0.8939299507527815,0.382603500204466,0.9483963865750966,0.006201286480090522,0.06404748239725046,0.9995764414530872,0.08165052066358568
376,-18.64343649922558,4,2,5,5,4,6,3,6,0.9515277588348295,0.942823375566726,0.8845622098466772,0.4703652375450637,0.9514860926768673,0.009194886513211967,0.09880829077806967,0.9000037045106319,0.08677876177430305
377,-52.15046810144213,4,2,4,5,4,6,4,6,0.9629831909076546,0.9343476700173978,0.8769511157462644,0.4917244866568289,0.9442978532388695,0.011818608733771146,0.07869210786562489,0.9039051717116463,0.08267650093377223
378,-55.37042873172169,4,2,5,5,4,6,4,6,0.9439891324443915,0.9253005448798828,0.8863279350225932,0.47910912915784015,0.9950046712455589,0.0010814529160526804,0.11850210284045119,0.9065323510876723,0.08955258518327862
379,-20.448257643178884,4,2,5,5,4,4,4,6,0.9548731974667058,0.9285582166392006,0.8988578815778058,0.4552053262183809,0.9574240674504767,0.007692063306769376,0.057762993871571744,0.9087838883252807,0.07695819742459
380,-40.6471687637954,4,2,5,5,4,5,3,6,0.9414282047174662,0.9200194921527032,0.9108242743463814,0.4913631980446165,0.987625002472345,0.005387072413882424,0.13980767107847317,0.9129294238547266,0.08536572462009337
381,-8.730847377872735,4,2,5,5,4,6,4,6,0.9362294769528599,0.9323667371090114,0.903069935683931,0.4649285532862743,0.949776847476404,0.01033732216754922,0.23206519744368237,0.9340484795198849,0.0800476395010384
382,-36.22517502091959,4,3,5,5,4,6,4,6,0.9375263401928163,0.9317643711450188,0.9026124037174812,0.4462090592183515,0.9461203695995457,0.010957947608791745,0.16316308297792487,0.901918425897525,0.07952889247801714
383,-41.68048068432951,4,2,5,5,4,6,4,6,0.9330801011970816,0.9319133970196102,0.9061439300906536,0.46138347321262463,0.9500377317864311,0.013716739686005956,0.25469768466490333,0.930261484186263,0.08033979181076367
384,-70.71351125951989,6,6,5,5,4,6,4,6,0.9364109460395013,0.9347224230449992,0.9042653935601532,0.46837241407622016,0.9487630443846657,0.009383675223690647,0.10914832566798514,0.944249337972781,0.09536136691324265
385,-33.86060208506096,4,2,5,5,4,6,4,6,0.9348501944328776,0.9290410165948956,0.9008130007734653,0.4534196947017527,0.9646602025936815,0.012208353079477765,0.13183880608819107,0.9617118262081142,0.08169608152778852
386,-27.947814300120676,4,2,3,5,4,6,4,6,0.9394884714968178,0.9303832065248556,0.9086441454442196,0.4724368852482705,0.962127122953456,0.014965945723833668,0.20400813791692143,0.9224903775873469,0.07695293905190621
387,-48.447652801577206,4,2,5,5,4,6,4,6,0.9391150496946074,0.9331482763618255,0.9033287346791105,0.4612376948182243,0.9550497019271577,0.0039031367876477185,0.14716737643933642,0.9473442869676797,0.07816134654337892
388,-37.730930734572624,4,2,5,5,4,5,4,5,0.9415517229057635,0.9167952233663439,0.8820476080922789,0.4773543454910684,0.9470068870196825,0.0059628140853716935,0.23785540035981562,0.9365671853517729,0.08783805962662453
389,-41.129948257516446,4,2,5,5,4,6,4,6,0.9353214391440098,0.9269057381431829,0.905719771460544,0.433705749305994,0.9590869031465952,0.007380545099765041,0.09590602284095623,0.9182487892489744,0.08453765692278799
390,-55.867308319575976,4,4,5,5,4,6,4,6,0.9881909101060651,0.923960893151714,0.9009619155513592,0.4848668680188251,0.9531360938862903,0.01070343498930603,0.11832944921876891,0.9044745063746316,0.05950358104980236
391,-45.064813700661176,4,2,5,5,4,4,4,2,0.9425943369711444,0.9217540778157362,0.9022119093679098,0.4995369681777837,0.9555489975916243,0.016745026717552385,0.0876907516932267,0.9326207441993458,0.08030298780554002
392,-24.7452532488426,4,2,5,5,4,6,4,6,0.9383601020514172,0.925213331013293,0.8981665818429443,0.450571370048856,0.9502775264977034,0.008756002524128441,0.1021650713822353,0.9061346134785537,0.08225293915809623
393,-133.3809427359575,4,2,5,4,4,5,2,6,0.9290156471089274,0.9364610738210397,0.9048485428544008,0.46988670521786546,0.9390129205198182,0.003236355940528148,0.07400581605899735,0.9028050168012345,0.07503735444846457
394,-29.585980985568835,4,2,5,5,4,6,4,6,0.9406176955950324,0.9284786366090698,0.9074000159559805,0.4622024693782677,0.9430466068695637,0.013603769784884617,0.10974258668158843,0.915084820225351,0.08630535533941339
395,-19.98917626078606,4,2,5,5,4,6,4,6,0.9442256661363189,0.9196191438759691,0.8837705093741457,0.47857108065460646,0.9581549310753701,0.005083385673680077,0.08025284317903603,0.937273751333332,0.07189164320822357
396,-26.583536403203134,4,2,5,5,4,6,2,6,0.9674145186279941,0.9338712538051444,0.8882216630536902,0.48654243862543006,0.9531232169839288,0.007450269788078405,0.1282400734244139,0.9080730919053538,0.08349807583552227
397,-13.117791858327498,4,2,5,5,4,5,4,6,0.9716581641142307,0.9310166379140633,0.8800095746661742,0.4414745894121772,0.9456045486521778,0.010893505573253623,0.09770475544096748,0.9050996099605675,0.0914409751742027
398,-40.10887920620208,4,2,5,5,4,5,4,4,0.9459853358788491,0.9307954617264695,0.8783925725257499,0.44475736570980884,0.9444733655337503,0.012649578164245985,0.09383527517208257,0.9015730041026669,0.09418336087621869
399,-33.22838057248187,4,2,5,5,6,5,4,6,0.9401131841612075,0.9317221079755111,0.8806473730210205,0.44009134367350333,0.9810594154957267,0.010839221006315219,0.1740524369620488,0.9039442555259819,0.09280418225388448
400,-37.10185455668695,4,2,5,5,4,5,4,6,0.9739112870291808,0.9294103507541266,0.8808621944864595,0.4269092249337003,0.944988701014469,0.0157749776733555,0.3049033899467808,0.9052242064623093,0.09060694417918731
401,-15.750613259982867,4,2,5,5,4,5,4,6,0.9740759564683852,0.9272407641185049,0.8768634184018125,0.4551080032201183,0.9464671291914717,0.010208191559757197,0.07078564925395837,0.9279909667732069,0.07936275504099387
402,-30.98802564068174,4,3,5,5,4,5,4,6,0.9384161428634071,0.9350482668342898,0.8818781781706378,0.44625593295760185,0.9481184700945586,0.021344738684267693,0.08434471339626767,0.9035806853569304,0.06516188033422483
403,-54.25138607073616,4,2,6,5,4,5,2,6,0.9470458801175781,0.9328666200263026,0.8794145797881965,0.45785991982222,0.9474895611000476,0.012422447989979725,0.11837347487038719,0.9016451829763428,0.08924811923031079
404,-39.9306587712496,4,2,5,5,4,5,4,6,0.9702394268801054,0.930531706290123,0.8831472957624711,0.46547917340561634,0.9423827256525447,0.009129101354905291,0.06731966489548369,0.9063350261766736,0.015586716830282295
405,-75.84918424576433,4,2,5,5,5,5,4,6,0.9441182229939771,0.924949420207118,0.8859890597858254,0.4520255922765735,0.9497847583557609,0.0027042011901451555,0.09492055347856307,0.9056489810769038,0.08137474785909991
406,-49.81315154966158,4,2,5,5,4,5,4,6,0.9725524732862743,0.9281868924202775,0.9033363475429188,0.4372225882666807,0.9454768591009625,0.018008952152195837,0.13516357539700768,0.9077264396181717,0.09297432832058224
407,-38.54264855029577,4,2,5,5,4,5,4,4,0.9246194679095125,0.9378063460356095,0.8883343876437872,0.46719376462684153,0.9484381349696402,0.00642656354251296,0.08024189104116039,0.9000766881388091,0.027013943504245932
408,-37.219000187445104,5,2,5,5,4,6,4,6,0.942291060100192,0.9263171274928164,0.8849943090257288,0.28822981082913823,0.9513459029294996,0.014006929040237337,0.10634076319937964,0.9030677537312151,0.09633691445534497
409,-35.03831924252464,4,2,5,5,4,6,2,6,0.9498633063532717,0.9230122584313714,0.906958679246119,0.4724317260467501,0.9491366309294114,0.00436466714548888,0.08973702955390825,0.9553745727484403,0.06846701101464846
410,-34.23422533289437,4,2,5,5,4,4,4,5,0.9686427663174036,0.9325201020030535,0.9021312488331181,0.4777008604334899,0.9457940537730929,0.008101870721067089,0.06883999401653589,0.9101336630234491,0.08477887584664769
411,-34.794320375166976,4,2,5,5,4,5,3,6,0.9776363682778174,0.9300358996265992,0.8867305345797051,0.461988343355609,0.951783242693076,0.011668574371436303,0.22491237560610916,0.905157589960961,0.04716229490623054
412,-28.052558383647646,4,2,5,5,4,6,4,6,0.9708845839991059,0.9221784557830809,0.9049308200259774,0.492257573397876,0.9539040770462216,0.005863103488158881,0.4906858803333548,0.907757922631762,0.07737500033623991
413,-12.595104153248467,4,2,5,5,4,6,3,5,0.9358948557441931,0.9362080951163687,0.8997254110394349,0.44992237415491565,0.9415562691735891,0.010123393563247441,0.12591331230945327,0.9019676386681882,0.09127611778062365
414,-37.90051650836946,4,2,5,5,4,6,3,5,0.9336852891460028,0.9361711068638007,0.8999638362811093,0.4149106773634907,0.94179669819479,0.009329693212761959,0.12457417000016759,0.9343351758135668,0.09162763339552128
415,-51.03407165484355,4,2,5,5,4,6,3,5,0.9363079090024943,0.9349618065574614,0.900873516012083,0.4372806435913119,0.9445251007078322,0.00107941638961521,0.1520999750654736,0.9017075953311129,0.041812039553646325
416,-40.93678176588104,4,4,5,5,4,6,3,5,0.9354677720473246,0.9389975458196561,0.8992186483740998,0.4472681613476349,0.9312878371010538,0.0070786369915465655,0.13588900767698253,0.9027243137016142,0.09154992404940952
417,-49.844050773911434,4,2,5,5,4,6,6,5,0.9366094761265357,0.937485672543788,0.9037417201578123,0.4559839596843532,0.9370048798690866,0.014725200725062622,0.1161294649656763,0.9048933108336283,0.09477769667101976
418,-34.635884912925675,4,2,5,5,4,6,3,5,0.9393275672234991,0.9343588870028967,0.9016097911464271,0.4481119491110002,0.941445080495186,0.010772082427375398,0.12393257836107162,0.9019238011359713,0.08993328835103198
419,-48.04964991395032,4,2,5,3,4,6,3,5,0.9320790703638239,0.9315923500353619,0.8827771182143425,0.42631344589545644,0.9397698046360587,0.004317216199512552,0.10813171236355879,0.9036214583657721,0.08775300431300644
420,-32.84547600410169,4,2,5,5,4,6,3,3,0.9411917968796775,0.9399625938517222,0.8791900091212205,0.4562413964386035,0.9434593222135779,0.007696877268195484,0.14353965281567055,0.9067569246797071,0.09250942130398276
421,-21.163076410008124,4,2,5,5,4,6,3,5,0.9383272284299462,0.9363144882305084,0.8980637124676337,0.23938962309391507,0.9470841135301166,0.009868694377309197,0.11676399519787542,0.9011634837266159,0.07929013076982067
422,-42.96515421724161,4,2,5,5,3,6,3,5,0.9481181223257121,0.9317918216845041,0.9026939883005052,0.4642676335749937,0.9337616742544201,0.01345997755156629,0.1313849756485541,0.9042606162028624,0.05377941641422051
423,-31.44386968125868,4,2,2,5,4,6,3,5,0.9423555399142401,0.92819831563672,0.9060621764208604,0.4417843324813906,0.9407822025286763,0.004868649872216401,0.11067868750305307,0.9069795880705651,0.05682667481929059
424,-33.356588866644486,4,2,5,5,4,6,2,6,0.9308167805446816,0.9337232410946664,0.9086363364148917,0.469148107129476,0.9093004163886883,0.011677144347790951,0.10015637820547903,0.9002190509946787,0.08288771774895051
425,-63.52747815956495,6,6,5,5,4,6,5,6,0.9334737867675711,0.9425642596387038,0.904212431941709,0.4516787612663112,0.9495637789754725,0.008359376301340897,0.12643546901717248,0.9095024841764804,0.08962298029282634
426,-117.68145436960722,4,2,5,2,4,6,3,6,0.9445434774741732,0.938601306219638,0.9007996773465242,0.43250405173242945,0.9473910186144614,0.051824098700674615,0.35947930645221415,0.9398717386536246,0.09427368540277273
427,-32.23794910265639,4,2,5,5,4,6,3,6,0.9371368992711925,0.9296792325122631,0.8971310128342819,0.4734554583021817,0.9440163585551281,0.01664762616591055,0.09949565253927656,0.905193631290428,0.08654789371248356
428,-45.73811915734193,4,2,5,5,4,6,2,6,0.9404776699667653,0.9336093230544205,0.9320324593700234,0.45999556364612343,0.9519470589773491,0.07987929989752426,0.11883918915944625,0.9036822098293866,0.08054400213472299
429,-19.366399681145527,4,2,5,5,4,6,3,6,0.9429266321823231,0.9460020400251223,0.884142333404528,0.4845831366059079,0.95057802215367,0.003196880502921058,0.10843228772315402,0.9087713485350213,0.07485235271013181
430,-41.473742986531924,4,2,4,5,4,6,4,6,0.9533060544395395,0.936096042839022,0.8801297013587017,0.4769347325118047,0.9461755558427688,0.00580528129897448,0.21311534173658192,0.9062611785100162,0.08307408101630778
431,-43.238865161108116,3,2,5,5,2,6,4,5,0.9460834059793972,0.9260028667504097,0.8755585327690876,0.46564379088807306,0.9788903746834122,0.007036814259569285,0.2629417403916057,0.9111348456555708,0.08863294735417043
432,-37.62207803905615,4,2,5,5,4,6,3,6,0.9559307363967418,0.94128602346289,0.8989926884354433,0.44382020329983135,0.9384178161673968,0.02425158587802844,0.14292831743815476,0.9024803569468354,0.09763188856561308
433,-45.73893324175195,4,2,5,5,4,6,4,4,0.9349920848196481,0.9600328848443073,0.9032835475920767,0.4793486736800337,0.9535669321675194,0.037094639370777345,0.08730841152238948,0.9074306794744799,0.09112521968607475
434,-46.38072865574817,4,2,5,5,4,4,3,6,0.9393347715446386,0.927582085440585,0.8813321968388209,0.4559258747589601,0.9490625025674484,0.00969405026577894,0.06310930184077856,0.9001779406713338,0.05045710679436023
435,-48.375366758770454,4,2,5,5,4,6,2,6,0.9481604041590451,0.9326529917106214,0.9063003500762745,0.4997631187629987,0.9513719856741467,0.012203919024009776,0.12943805586116758,0.9047721104403292,0.0854319436275611
436,-25.67136041427949,4,2,5,5,4,6,4,6,0.9442457192601477,0.9918420525289973,0.9000170804220682,0.3007612944725373,0.955692336086415,0.0026965556930301955,0.1969730633660315,0.9031003755231022,0.06261956818014101
437,-28.39991215682528,4,2,5,5,4,6,4,6,0.9412054125472379,0.9483917861651187,0.9024734281326645,0.4681515065219237,0.9426425100767853,0.006020232041892912,0.3896982858176159,0.9094136435800257,0.07829806374001631
